"","SITEVISITID","EXCLUDE_FLAG","MISSIONID","ROUNDID","REGION","ISLAND","SEC_NAME","REEF_ZONE","DEPTH_BIN","SITE","OLD_SITE","TYPE","CLIMATE_STATION_YN","PERM_SITE","OCC_SITEID","HABITAT_CODE","new_MIN_DEPTH_M","new_MAX_DEPTH_M","LATITUDE_SV","LONGITUDE_SV","LATITUDE_LOV","LONGITUDE_LOV","ANALYSIS_YEAR","OBS_YEAR","DATE_","TRANSECT_PHOTOS","PHOTOMOSAIC_YN","benth","fish","arms_d","arms_r","cau_d","cau_r","microb","ARMS","Benthic","CAU","Fish","Oceanography","HUMANS20","HUMANS200","ANALYSIS_SCHEME","bANALYSIS_SCHEME","TUT2012","OTHER_AREA_GROUPING","SPECIAL_PROJ_YN","SPECIAL_PROJ_DESCRIPTION"
"10977",12300,0,"HA1801",123,"PRIAs","Jarvis","Jarvis","Forereef","Deep","JAR-01900","JAR-1900","RANDOM",0,NA,NA,"RRB",22.85888,24.07802,-0.379623,-160.0158,-0.379623,-160.0158,"2018",2018,"7/31/2018",-1,NA,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"RAMP_BASIC","BEN_SEC2018",NA,NA,"0","0"
"10978",12301,0,"HA1801",123,"PRIAs","Jarvis","Jarvis","Forereef","Deep","JAR-01915","JAR-1915","RANDOM",0,NA,NA,"AGR",18.28711,19.20146,-0.381992,-159.9961,-0.381992,-159.9961,"2018",2018,"7/31/2018",-1,NA,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"RAMP_BASIC","BEN_SEC2018",NA,NA,"0","0"
"10979",12302,0,"HA1801",123,"PRIAs","Jarvis","Jarvis","Forereef","Mid","JAR-01923","JAR-1923","RANDOM",0,NA,NA,"AGR",7.010058,9.753124,-0.381684,-159.9992,-0.381684,-159.9992,"2018",2018,"7/31/2018",-1,NA,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"RAMP_BASIC","BEN_SEC2018",NA,NA,"0","0"
"10980",12303,0,"HA1801",123,"PRIAs","Jarvis","Jarvis","Forereef","Mid","JAR-01939","JAR-1939","RANDOM",0,NA,NA,"AGR",12.80098,13.71533,-0.381757,-160.0067,-0.381757,-160.0067,"2018",2018,"7/31/2018",-1,NA,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"RAMP_BASIC","BEN_SEC2018",NA,NA,"0","0"
"10981",12304,0,"HA1801",123,"PRIAs","Jarvis","Jarvis","Forereef","Mid","JAR-01977","JAR-1977","RANDOM",0,NA,NA,"ROB",16.76318,17.67754,-0.381494,-160.0116,-0.381494,-160.0116,"2018",2018,"7/31/2018",-1,NA,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"RAMP_BASIC","BEN_SEC2018",NA,NA,"0","0"
"10982",12305,0,"HA1801",123,"PRIAs","Jarvis","Jarvis","Forereef","Shallow","JAR-02039","JAR-2039","RANDOM",0,NA,NA,"AGR",5.486132,6.400488,-0.381894,-160.004,-0.381894,-160.004,"2018",2018,"7/31/2018",-1,NA,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"RAMP_BASIC","BEN_SEC2018",NA,NA,"0","0"
"10983",12306,0,"HA1801",123,"PRIAs","Jarvis","Jarvis","Forereef","Shallow","JAR-01931","JAR-1931","RANDOM",0,NA,NA,"SAG",4.266992,4.876562,-0.375452,-160.0135,-0.375452,-160.0135,"2018",2018,"7/31/2018",-1,-1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"RAMP_BASIC","BEN_SEC2018",NA,NA,"0","0"
"10984",4479,0,"HA1201",67,"SAMOA","Tutuila","TUT_SW_OPEN","Forereef","Mid","TUT-00511","TUT-511","RANDOM",0,0,NA,"AGR",8,16,-14.33388532,-170.8088049,-14.33388532,-170.8088049,"2012",2012,"4/3/2012",-1,NA,0,0,0,0,0,0,0,0,0,0,1,0,48067,55502,"TUT10_12","NO SCHEME","Aggregated",NA,NA,""
"10985",12332,0,"HA1801",123,"PRIAs","Palmyra","Palmyra","Forereef","Shallow","PAL-00961","PAL-961","RANDOM",0,NA,NA,"AGR",4.2,4.2,5.869253,-162.1109,5.869253,-162.1109,"2018",2018,"8/2/2018",-1,NA,0,1,0,0,0,0,0,0,0,0,1,0,20,20,"RAMP_BASIC","BEN_SEC2018",NA,NA,NA,""
"10986",12333,0,"HA1801",123,"PRIAs","Palmyra","Palmyra","Forereef","Mid","PAL-00929","PAL-929","RANDOM",0,NA,NA,"AGR",11.2,16.8,5.866502,-162.1183,5.866502,-162.1183,"2018",2018,"8/2/2018",-1,NA,0,1,0,0,0,0,0,0,0,0,1,0,20,20,"RAMP_BASIC","BEN_SEC2018",NA,NA,NA,""
"10987",12334,0,"HA1801",123,"PRIAs","Palmyra","Palmyra","Forereef","Mid","PAL-00945","PAL-945","RANDOM",0,NA,NA,"AGR",16.7,17,5.860914,-162.1274,5.860914,-162.1274,"2018",2018,"8/2/2018",-1,NA,0,1,0,0,0,0,0,0,0,0,1,0,20,20,"RAMP_BASIC","BEN_SEC2018",NA,NA,NA,""
"10988",12335,0,"HA1801",123,"PRIAs","Palmyra","Palmyra","Forereef","Deep","PAL-00902","PAL-902","RANDOM",0,NA,NA,"AGR",22.7,24.8,5.86838,-162.1317,5.86838,-162.1317,"2018",2018,"8/2/2018",-1,NA,0,1,0,0,0,0,0,0,0,0,1,0,20,20,"RAMP_BASIC","BEN_SEC2018",NA,NA,NA,""
"10989",12336,0,"HA1801",123,"PRIAs","Palmyra","Palmyra","Forereef","Deep","PAL-01075","PAL-1075","RANDOM",0,NA,NA,"AGR",22.85888,23.16367,5.87569,-162.1459,5.87569,-162.1459,"2018",2018,"8/2/2018",-1,NA,1,0,0,0,0,0,0,0,1,0,0,0,20,200,"RAMP_BASIC","BEN_SEC2018",NA,NA,"0","0"
"10990",12337,0,"HA1801",123,"PRIAs","Palmyra","Palmyra","Forereef","Mid","PAL-01125","PAL-1125","RANDOM",0,NA,NA,"AGR",10.36269,10.66748,5.88169,-162.1296,5.88169,-162.1296,"2018",2018,"8/2/2018",-1,NA,1,0,0,0,0,0,0,0,1,0,0,0,20,200,"RAMP_BASIC","BEN_SEC2018",NA,NA,"0","0"
"10991",12338,0,"HA1801",123,"PRIAs","Palmyra","Palmyra","Forereef","Shallow","PAL-01182","PAL-1182","RANDOM",0,NA,NA,"AGR",3.657422,4.876562,5.877228,-162.1191,5.877228,-162.1191,"2018",2018,"8/2/2018",-1,NA,1,0,0,0,0,0,0,0,1,0,0,0,20,200,"RAMP_BASIC","BEN_SEC2018",NA,NA,"0","0"
"10992",12340,0,"HA1801",123,"PRIAs","Palmyra","Palmyra","Forereef","Mid","PAL-01111","PAL-1111","RANDOM",0,NA,NA,"AGR",14.62969,15.54404,5.897517,-162.0948,5.897517,-162.0948,"2018",2018,"8/2/2018",-1,NA,1,0,0,0,0,0,0,0,1,0,0,0,20,200,"RAMP_BASIC","BEN_SEC2018",NA,NA,"0","0"
"10993",12341,0,"HA1801",123,"PRIAs","Palmyra","Palmyra","Forereef","Mid","PAL-01101","PAL-1101","RANDOM",0,NA,NA,"AGR",6.400488,7.010058,5.893973,-162.1301,5.8927,-162.1298,"2018",2018,"8/2/2018",-1,NA,1,0,0,0,0,0,0,0,1,0,0,0,20,200,"RAMP_BASIC","BEN_SEC2018",NA,NA,"0","0"
"10994",12342,0,"HA1801",123,"PRIAs","Palmyra","Palmyra","Forereef","Shallow","PAL-01186","PAL-1186","RANDOM",0,NA,NA,"AGR",4.266992,4.571777,5.895223,-162.1138,5.895223,-162.1138,"2018",2018,"8/2/2018",-1,NA,1,0,0,0,0,0,0,0,1,0,0,0,20,200,"RAMP_BASIC","BEN_SEC2018",NA,NA,"0","0"
"10995",12345,0,"HA1801",123,"PRIAs","Palmyra","Palmyra","Forereef","Mid","PAL-05000","PAL-5000","RANDOM",0,NA,NA,"AGR",4.876562,6.095703,5.8927,-162.1298,5.8927,-162.1298,"2018",2018,"8/2/2018",-1,NA,1,0,0,0,0,0,0,0,1,0,0,0,20,200,"RAMP_BASIC","BEN_SEC2018",NA,NA,"0","0"
"10996",12346,0,"HA1801",123,"PRIAs","Palmyra","Palmyra","Forereef","Deep","PAL-00915","PAL-915","RANDOM",0,NA,NA,"AGR",26,27.3,5.878593,-162.1454,5.878593,-162.1454,"2018",2018,"8/2/2018",-1,NA,0,1,0,0,0,0,0,0,0,0,1,0,20,20,"RAMP_BASIC","BEN_SEC2018",NA,NA,NA,""
"10997",12347,0,"HA1801",123,"PRIAs","Palmyra","Palmyra","Forereef","Mid","PAL-00933","PAL-933","RANDOM",0,NA,NA,"AGR",12.2,13.1,5.880153,-162.1292,5.880153,-162.1292,"2018",2018,"8/2/2018",-1,NA,0,1,0,0,0,0,0,0,0,0,1,0,20,20,"RAMP_BASIC","BEN_SEC2018",NA,NA,NA,""
"10998",12348,0,"HA1801",123,"PRIAs","Palmyra","Palmyra","Forereef","Shallow","PAL-00973","PAL-973","RANDOM",0,NA,NA,"AGR",4.3,5.2,5.894515,-162.1213,5.894515,-162.1213,"2018",2018,"8/2/2018",NA,NA,0,1,0,0,0,0,0,0,0,0,1,0,20,20,"RAMP_BASIC","BEN_SEC2018",NA,NA,NA,""
"10999",12349,0,"HA1801",123,"PRIAs","Palmyra","Palmyra","Forereef","Shallow","PAL-00975","PAL-975","RANDOM",0,NA,NA,"AGR",3.3,3.8,5.881869,-162.1199,5.881869,-162.1199,"2018",2018,"8/2/2018",-1,NA,0,1,0,0,0,0,0,0,0,0,1,0,20,20,"RAMP_BASIC","BEN_SEC2018",NA,NA,NA,""
"11000",9432,0,"SE1602",105,"SAMOA","Tutuila","TUT_NW_OPEN","Forereef","Deep","TUT-02258","TUT-2258","RANDOM",0,0,NA,"AGR",21.3,26.2,-14.2789,-170.8089,-14.2789,-170.8089,"2016",2016,"4/27/2016",-1,NA,0,1,0,0,0,0,0,0,0,0,1,0,48672,55502,"AS_SANCTUARY","BEN_SEC2016","UNKNOWN",NA,NA,""
"11001",12352,0,"HA1801",123,"PRIAs","Palmyra","Palmyra","Forereef","Mid","PAL-01107","PAL-1107","RANDOM",0,NA,NA,"AGR",7.314843,8.838769,5.886772,-162.13,5.886772,-162.13,"2018",2018,"8/3/2018",-1,NA,1,0,0,0,0,0,0,0,1,0,0,0,20,200,"RAMP_BASIC","BEN_SEC2018",NA,NA,"0","0"
"11002",12353,0,"HA1801",123,"PRIAs","Palmyra","Palmyra","Forereef","Shallow","PAL-01142","PAL-1142","RANDOM",0,NA,NA,"APS",2.743066,3.962207,5.886696,-162.1157,5.886696,-162.1157,"2018",2018,"8/3/2018",-1,NA,1,0,0,0,0,0,0,0,1,0,0,0,20,200,"RAMP_BASIC","BEN_SEC2018",NA,NA,"0","0"
"11003",12354,0,"HA1801",123,"PRIAs","Palmyra","Palmyra","Forereef","Shallow","PAL-01170","PAL-1170","RANDOM",0,NA,NA,"AGR",1.828711,4.571777,5.889177,-162.1221,5.889177,-162.1221,"2018",2018,"8/3/2018",-1,NA,1,0,0,0,0,0,0,0,1,0,0,0,20,200,"RAMP_BASIC","BEN_SEC2018",NA,NA,"0","0"
"11004",12355,0,"HA1801",123,"PRIAs","Palmyra","Palmyra","Forereef","Mid","PAL-01114","PAL-1114","RANDOM",0,NA,NA,"AGR",8.838769,9.753124,5.895702,-162.1229,5.895702,-162.1229,"2018",2018,"8/3/2018",-1,NA,1,0,0,0,0,0,0,0,1,0,0,0,20,200,"RAMP_BASIC","BEN_SEC2018",NA,NA,"0","0"
"11005",12356,0,"HA1801",123,"PRIAs","Palmyra","Palmyra","Forereef","Deep","PAL-01052","PAL-1052","RANDOM",0,NA,NA,"AGR",21.03017,21.33496,5.884333,-162.1411,5.884333,-162.1411,"2018",2018,"8/3/2018",-1,NA,1,0,0,0,0,0,0,0,1,0,0,0,20,200,"RAMP_BASIC","BEN_SEC2018",NA,NA,"0","0"
"11006",12357,0,"HA1801",123,"PRIAs","Palmyra","Palmyra","Forereef","Mid","PAL-01093","PAL-1093","RANDOM",0,NA,NA,"AGR",10.05791,10.66748,5.866929,-162.1231,5.866929,-162.1231,"2018",2018,"8/3/2018",-1,NA,1,0,0,0,0,0,0,0,1,0,0,0,20,200,"RAMP_BASIC","BEN_SEC2018",NA,NA,"0","0"
"11007",12358,0,"HA1801",123,"PRIAs","Palmyra","Palmyra","Forereef","Mid","PAL-01106","PAL-1106","RANDOM",0,NA,NA,"AGR",10.66748,11.27705,5.873518,-162.1268,5.873518,-162.1268,"2018",2018,"8/3/2018",-1,NA,1,0,0,0,0,0,0,0,1,0,0,0,20,200,"RAMP_BASIC","BEN_SEC2018",NA,NA,"0","0"
"11008",12359,0,"HA1801",123,"PRIAs","Palmyra","Palmyra","Forereef","Shallow","PAL-01176","PAL-1176","RANDOM",0,NA,NA,"PPR",3.352636,3.657422,5.87388,-162.1124,5.87388,-162.1124,"2018",2018,"8/3/2018",-1,NA,1,0,0,0,0,0,0,0,1,0,0,0,20,200,"RAMP_BASIC","BEN_SEC2018",NA,NA,"0","0"
"11009",12360,0,"HA1801",123,"PRIAs","Palmyra","Palmyra","Forereef","Shallow","PAL-00960","PAL-960","RANDOM",0,NA,NA,"APS",4,5.5,5.880944,-162.1142,5.880944,-162.1142,"2018",2018,"8/3/2018",-1,NA,0,1,0,0,0,0,0,0,0,0,1,0,20,20,"RAMP_BASIC","BEN_SEC2018",NA,NA,NA,""
"11010",12361,0,"HA1801",123,"PRIAs","Palmyra","Palmyra","Forereef","Shallow","PAL-00976","PAL-976","RANDOM",0,NA,NA,"AGR",1.8,4.5,5.887005,-162.124,5.887005,-162.124,"2018",2018,"8/3/2018",-1,NA,0,1,0,0,0,0,0,0,0,0,1,0,20,20,"RAMP_BASIC","BEN_SEC2018",NA,NA,NA,""
"11011",12362,0,"HA1801",123,"PRIAs","Palmyra","Palmyra","Forereef","Mid","PAL-00925","PAL-925","RANDOM",0,NA,NA,"AGR",10.4,11.8,5.892233,-162.1384,5.892233,-162.1384,"2018",2018,"8/3/2018",-1,NA,0,1,0,0,0,0,0,0,0,0,1,0,20,20,"RAMP_BASIC","BEN_SEC2018",NA,NA,NA,""
"11012",12363,0,"HA1801",123,"PRIAs","Palmyra","Palmyra","Forereef","Mid","PAL-00936","PAL-936","RANDOM",0,NA,NA,"AGR",6.8,8.5,5.885253,-162.1303,5.885253,-162.1303,"2018",2018,"8/3/2018",-1,NA,0,1,0,0,0,0,0,0,0,0,1,0,20,20,"RAMP_BASIC","BEN_SEC2018",NA,NA,NA,""
"11013",12364,0,"HA1801",123,"PRIAs","Palmyra","Palmyra","Forereef","Mid","PAL-00992","PAL-992","RANDOM",0,NA,NA,"AGR",11.4,15.2,5.897259,-162.1006,5.897259,-162.1006,"2018",2018,"8/3/2018",-1,NA,0,1,0,0,0,0,0,0,0,0,1,0,20,20,"RAMP_BASIC","BEN_SEC2018",NA,NA,NA,""
"11014",12365,0,"HA1801",123,"PRIAs","Palmyra","Palmyra","Forereef","Shallow","PAL-00957","PAL-957","RANDOM",0,NA,NA,"APS",4.3,4.5,5.882416,-162.1155,5.882416,-162.1155,"2018",2018,"8/3/2018",-1,NA,0,1,0,0,0,0,0,0,0,0,1,0,20,20,"RAMP_BASIC","BEN_SEC2018",NA,NA,NA,""
"11015",12366,0,"HA1801",123,"PRIAs","Palmyra","Palmyra","Forereef","Mid","PAL-00934","PAL-934","RANDOM",0,NA,NA,"AGR",15.2,16.4,5.871459,-162.1279,5.871459,-162.1279,"2018",2018,"8/3/2018",-1,NA,0,1,0,0,0,0,0,0,0,0,1,0,20,20,"RAMP_BASIC","BEN_SEC2018",NA,NA,NA,""
"11016",12367,0,"HA1801",123,"PRIAs","Palmyra","Palmyra","Forereef","Deep","PAL-00898","PAL-898","RANDOM",0,NA,NA,"AGR",24.4,24.9,5.872362,-162.1399,5.872362,-162.1399,"2018",2018,"8/3/2018",-1,NA,0,1,0,0,0,0,0,0,0,0,1,0,20,20,"RAMP_BASIC","BEN_SEC2018",NA,NA,NA,""
"11017",12368,0,"HA1801",123,"PRIAs","Palmyra","Palmyra","Forereef","Mid","PAL-00990","PAL-990","RANDOM",0,NA,NA,"AGR",10.4,11.6,5.896689,-162.112,5.896689,-162.112,"2018",2018,"8/3/2018",-1,NA,0,1,0,0,0,0,0,0,0,0,1,0,20,20,"RAMP_BASIC","BEN_SEC2018",NA,NA,NA,""
"11018",12369,0,"HA1801",123,"PRIAs","Palmyra","Palmyra","Forereef","Deep","PAL-00964","PAL-964","RANDOM",0,NA,NA,"AGR",4.3,6.6,5.895169,-162.0873,5.895169,-162.0873,"2018",2018,"8/3/2018",-1,NA,0,1,0,0,0,0,0,0,0,0,1,0,20,20,"RAMP_BASIC","BEN_SEC2018",NA,NA,NA,""
"11019",11866,0,"HA1801",122,"SAMOA","Tutuila","TUT_NW_OPEN","Forereef","Shallow","TUT-02948","TUT-2948","RANDOM",0,NA,NA,"AGR",3.962207,5.790917,-14.29313,-170.809,-14.29313,-170.809,"2018",2018,"7/1/2018",-1,NA,1,0,0,0,0,0,0,0,1,0,0,0,NA,NA,"AS_SANCTUARY","BEN_SEC2018",NA,NA,"0","0"
"11020",4470,0,"HA1201",67,"SAMOA","Tutuila","TUT_NW_OPEN","Forereef","Deep","TUT-00520","TUT-520","RANDOM",0,0,NA,"AGR",20,27,-14.27826888,-170.8091933,-14.27826888,-170.8091933,"2012",2012,"4/2/2012",-1,NA,0,0,0,0,0,0,0,0,0,0,1,0,48667,55502,"TUT10_12","NO SCHEME","Pavement",NA,NA,""
"11021",12372,0,"HA1801",123,"PRIAs","Palmyra","Palmyra","Forereef","Deep","PAL-01065","PAL-1065","RANDOM",0,NA,NA,"AGR",19.81103,20.11582,5.863276,-162.0289,5.863276,-162.0289,"2018",2018,"8/4/2018",-1,NA,1,0,0,0,0,0,0,0,1,0,0,0,20,200,"RAMP_BASIC","BEN_SEC2018",NA,NA,"0","0"
"11022",12373,0,"HA1801",123,"PRIAs","Palmyra","Palmyra","Forereef","Mid","PAL-01095","PAL-1095","RANDOM",0,NA,NA,"APS",7.010058,7.924413,5.869347,-162.0342,5.869347,-162.0342,"2018",2018,"8/4/2018",-1,NA,1,0,0,0,0,0,0,0,1,0,0,0,20,200,"RAMP_BASIC","BEN_SEC2018",NA,NA,"0","0"
"11023",12374,0,"HA1801",123,"PRIAs","Palmyra","Palmyra","Forereef","Shallow","PAL-01138","PAL-1138","RANDOM",0,NA,NA,"AGR",4.266992,4.571777,5.867444,-162.0412,5.867444,-162.0412,"2018",2018,"8/4/2018",-1,NA,1,0,0,0,0,0,0,0,1,0,0,0,20,200,"RAMP_BASIC","BEN_SEC2018",NA,NA,"0","0"
"11024",12375,0,"HA1801",123,"PRIAs","Palmyra","Palmyra","Forereef","Shallow","PAL-01196","PAL-1196","RANDOM",0,NA,NA,"SCR",3.047851,3.657422,5.87507,-162.0429,5.87507,-162.0429,"2018",2018,"8/4/2018",-1,NA,1,0,0,0,0,0,0,0,1,0,0,0,20,200,"RAMP_BASIC","BEN_SEC2018",NA,NA,"0","0"
"11025",12376,0,"HA1801",123,"PRIAs","Palmyra","Palmyra","Forereef","Mid","PAL-00951","PAL-951","RANDOM",0,NA,NA,"AGR",9.1,10.7,5.873823,-162.0138,5.873823,-162.0138,"2018",2018,"8/4/2018",-1,NA,0,1,0,0,0,0,0,0,0,0,1,0,20,20,"RAMP_BASIC","BEN_SEC2018",NA,NA,NA,""
"11026",12377,0,"HA1801",123,"PRIAs","Palmyra","Palmyra","Forereef","Mid","PAL-00946","PAL-946","RANDOM",0,NA,NA,"AGR",10.1,10.2,5.87534,-162.008,5.87534,-162.008,"2018",2018,"8/4/2018",-1,NA,0,1,0,0,0,0,0,0,0,0,1,0,20,20,"RAMP_BASIC","BEN_SEC2018",NA,NA,NA,""
"11027",12378,0,"HA1801",123,"PRIAs","Palmyra","Palmyra","Forereef","Shallow","PAL-00974","PAL-974","RANDOM",0,NA,NA,"SAG",5.2,7.1,5.879553,-162.0301,5.879553,-162.0301,"2018",2018,"8/4/2018",-1,NA,0,1,0,0,0,0,0,0,0,0,1,0,20,20,"RAMP_BASIC","BEN_SEC2018",NA,NA,NA,""
"11028",12379,0,"HA1801",123,"PRIAs","Palmyra","Palmyra","Forereef","Shallow","PAL-00980","PAL-980","RANDOM",0,NA,NA,"RRB",1.6,2.4,5.872554,-162.0448,5.872554,-162.0448,"2018",2018,"8/4/2018",-1,NA,0,1,0,0,0,0,0,0,0,0,1,0,20,20,"RAMP_BASIC","BEN_SEC2018",NA,NA,NA,""
"11029",12380,0,"HA1801",123,"PRIAs","Palmyra","Palmyra","Forereef","Mid","PAL-00931","PAL-931","RANDOM",0,NA,NA,"RRB",7.6,8.6,5.868163,-162.0321,5.868163,-162.0321,"2018",2018,"8/4/2018",-1,NA,0,1,0,0,0,0,0,0,0,0,1,0,20,20,"RAMP_BASIC","BEN_SEC2018",NA,NA,NA,""
"11030",12381,0,"HA1801",123,"PRIAs","Palmyra","Palmyra","Forereef","Shallow","PAL-00943","PAL-943","RANDOM",0,NA,NA,"AGR",5.6,6.6,5.866152,-162.0417,5.866152,-162.0417,"2018",2018,"8/4/2018",-1,NA,0,1,0,0,0,0,0,0,0,0,1,0,20,20,"RAMP_BASIC","BEN_SEC2018",NA,NA,NA,""
"11031",11855,0,"HA1801",122,"SAMOA","Tutuila","TUT_NW_OPEN","Forereef","Mid","TUT-03086","TUT-3086","RANDOM",0,0,NA,"AGR",5.6,13.1,-14.29385,-170.8093,-14.29385,-170.8093,"2018",2018,"7/1/2018",-1,NA,0,1,0,0,0,0,0,0,0,0,1,0,48618,55502,"AS_SANCTUARY","BEN_SEC2018",NA,NA,NA,""
"11032",12383,0,"HA1801",123,"PRIAs","Palmyra","Palmyra","Forereef","Mid","PAL-01102","PAL-1102","RANDOM",0,NA,NA,"PAV",10.97226,11.58183,5.867425,-162.017,5.867425,-162.017,"2018",2018,"8/4/2018",-1,NA,1,0,0,0,0,0,0,0,1,0,0,0,20,200,"RAMP_BASIC","BEN_SEC2018",NA,NA,"0","0"
"11033",12384,0,"HA1801",123,"PRIAs","Palmyra","Palmyra","Forereef","Mid","PAL-01134","PAL-1134","RANDOM",0,NA,NA,"APS",5.790917,7.314843,5.873855,-162.0362,5.873855,-162.0362,"2018",2018,"8/4/2018",-1,NA,1,0,0,0,0,0,0,0,1,0,0,0,20,200,"RAMP_BASIC","BEN_SEC2018",NA,NA,"0","0"
"11034",12385,0,"HA1801",123,"PRIAs","Palmyra","Palmyra","Forereef","Shallow","PAL-01139","PAL-1139","RANDOM",0,NA,NA,"PAV",4.876562,5.486132,5.879394,-162.03,5.879394,-162.03,"2018",2018,"8/4/2018",-1,NA,1,0,0,0,0,0,0,0,1,0,0,0,20,200,"RAMP_BASIC","BEN_SEC2018",NA,NA,"0","0"
"11035",12386,0,"HA1801",123,"PRIAs","Palmyra","Palmyra","Forereef","Shallow","PAL-01187","PAL-1187","RANDOM",0,NA,NA,"APS",2.743066,4.876562,5.873456,-162.0428,5.873456,-162.0428,"2018",2018,"8/4/2018",-1,NA,1,0,0,0,0,0,0,0,1,0,0,0,20,200,"RAMP_BASIC","BEN_SEC2018",NA,NA,"0","0"
"11036",12387,0,"HA1801",123,"PRIAs","Palmyra","Palmyra","Forereef","Mid","PAL-00947","PAL-947","RANDOM",0,NA,NA,"APS",10.8,11.9,5.870771,-162.0163,5.870771,-162.0163,"2018",2018,"8/4/2018",-1,NA,0,1,0,0,0,0,0,0,0,0,1,0,20,20,"RAMP_BASIC","BEN_SEC2018",NA,NA,NA,""
"11037",12388,0,"HA1801",123,"PRIAs","Palmyra","Palmyra","Forereef","Deep","PAL-00917","PAL-917","RANDOM",0,NA,NA,"AGR",22.3,28.7,5.869144,-162.0012,5.869144,-162.0012,"2018",2018,"8/4/2018",-1,NA,0,1,0,0,0,0,0,0,0,0,1,0,20,20,"RAMP_BASIC","BEN_SEC2018",NA,NA,NA,""
"11038",12389,0,"HA1801",123,"PRIAs","Palmyra","Palmyra","Forereef","Mid","PAL-00944","PAL-944","RANDOM",0,NA,NA,"AGR",8.5,10,5.865515,-162.0299,5.865515,-162.0299,"2018",2018,"8/4/2018",-1,NA,0,1,0,0,0,0,0,0,0,0,1,0,20,20,"RAMP_BASIC","BEN_SEC2018",NA,NA,NA,""
"11039",12390,0,"HA1801",123,"PRIAs","Palmyra","Palmyra","Forereef","Mid","PAL-00962","PAL-962","RANDOM",0,NA,NA,"SAG",6.4,7.3,5.872814,-162.0223,5.872814,-162.0223,"2018",2018,"8/4/2018",NA,NA,0,1,0,0,0,0,0,0,0,0,1,0,20,20,"RAMP_BASIC","BEN_SEC2018",NA,NA,NA,""
"11040",12391,0,"HA1801",123,"PRIAs","Palmyra","Palmyra","Forereef","Shallow","PAL-00977","PAL-977","RANDOM",0,NA,NA,"APS",5.5,6,5.868946,-162.0405,5.868946,-162.0405,"2018",2018,"8/4/2018",-1,NA,0,1,0,0,0,0,0,0,0,0,1,0,20,20,"RAMP_BASIC","BEN_SEC2018",NA,NA,NA,""
"11041",12392,0,"HA1801",123,"PRIAs","Palmyra","Palmyra","Forereef","Mid","PAL-00981","PAL-981","RANDOM",0,NA,NA,"AGR",9.4,13.4,5.86619,-162.0572,5.86619,-162.0572,"2018",2018,"8/4/2018",NA,NA,0,1,0,0,0,0,0,0,0,0,1,0,20,20,"RAMP_BASIC","BEN_SEC2018",NA,NA,NA,""
"11042",12393,0,"HA1801",123,"PRIAs","Palmyra","Palmyra","Forereef","Deep","PAL-01059","PAL-1059","RANDOM",0,NA,NA,"AGR",19.20146,19.81103,5.897446,-162.0999,5.897446,-162.0999,"2018",2018,"8/5/2018",-1,NA,1,0,0,0,0,0,0,0,1,0,0,0,20,200,"RAMP_BASIC","BEN_SEC2018",NA,NA,"0","0"
"11043",12394,0,"HA1801",123,"PRIAs","Palmyra","Palmyra","Forereef","Mid","PAL-01077","PAL-1077","RANDOM",0,NA,NA,"AGR",15.54404,15.84883,5.895581,-162.0843,5.895581,-162.0843,"2018",2018,"8/5/2018",-1,NA,1,0,0,0,0,0,0,0,1,0,0,0,20,200,"RAMP_BASIC","BEN_SEC2018",NA,NA,"0","0"
"11044",12395,0,"HA1801",123,"PRIAs","Palmyra","Palmyra","Forereef","Shallow","PAL-01153","PAL-1153","RANDOM",0,NA,NA,"SAG",3.657422,3.962207,5.895465,-162.0896,5.895465,-162.0896,"2018",2018,"8/5/2018",-1,NA,1,0,0,0,0,0,0,0,1,0,0,0,20,200,"RAMP_BASIC","BEN_SEC2018",NA,NA,"0","0"
"11045",12396,0,"HA1801",123,"PRIAs","Palmyra","Palmyra","Forereef","Shallow","PAL-01152","PAL-1152","RANDOM",0,NA,NA,"SAG",4.571777,5.181347,5.896258,-162.1051,5.896258,-162.1051,"2018",2018,"8/5/2018",-1,NA,1,0,0,0,0,0,0,0,1,0,0,0,20,200,"RAMP_BASIC","BEN_SEC2018",NA,NA,"0","0"
"11046",12397,0,"HA1801",123,"PRIAs","Palmyra","Palmyra","Forereef","Deep","PAL-00989","PAL-989","RANDOM",0,NA,NA,"AGR",20.1,24.4,5.89307,-162.0519,5.89307,-162.0519,"2018",2018,"8/5/2018",-1,NA,0,1,0,0,0,0,0,0,0,0,1,0,20,20,"RAMP_BASIC","BEN_SEC2018",NA,NA,NA,""
"11047",12398,0,"HA1801",123,"PRIAs","Palmyra","Palmyra","Forereef","Shallow","PAL-00963","PAL-963","RANDOM",0,NA,NA,"AGR",2.7,4.3,5.879854,-162.0368,5.879854,-162.0368,"2018",2018,"8/5/2018",-1,NA,0,1,0,0,0,0,0,0,0,0,1,0,20,20,"RAMP_BASIC","BEN_SEC2018",NA,NA,NA,""
